 ID_Reporte;Reporte;Programa;Cliente;Fecha_Meta;Hora_Meta;Fecha_Envio;Hora_Envio;Puntual;Observacion;Ciudad
6778;Sena Factura;Sac;Sena;6/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
6782;Sena Cargue Indicadores Sik;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;6/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;6/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;6/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;6/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;6/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;6/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;6/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;6/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;6/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;6/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
8062;Sena - Trimestral Satisfacción Chat;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
8063;Sena - Trimestral Satisfacción Chatbot;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
8064;Sena - Trimestral Satisfacción Inbound;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
8065;Sena - Trimestral Satisfacción Video Llamada;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
8066;Sena - Trimestral Satisfacción Whatsapp;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;6/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;7/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;7/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;7/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;7/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;7/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;7/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;7/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;7/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;7/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;7/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;7/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;7/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;7/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;7/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;7/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;8/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;8/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;8/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;8/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;8/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;8/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;8/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;8/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;8/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;8/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;8/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;8/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;8/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;8/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;8/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;9/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;9/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;9/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;9/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;9/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;9/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;9/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;9/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;9/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;9/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;9/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;9/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;9/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;9/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;9/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;10/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;10/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;10/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;10/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;10/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;10/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;10/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;10/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;10/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;10/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;10/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;10/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;10/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;10/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;10/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;11/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;12/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;13/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;13/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;13/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;13/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;13/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;13/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;13/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;13/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;13/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;13/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;13/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;13/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;13/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;13/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;13/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;14/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;14/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;14/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;14/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;14/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;14/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;14/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;14/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;14/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;14/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;14/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;14/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;14/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;14/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;14/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;15/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;15/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;15/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;15/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;15/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;15/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;15/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;15/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;15/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;15/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;15/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;15/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;15/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;15/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;15/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;16/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;16/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;16/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;16/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;16/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;16/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;16/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;16/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;16/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;16/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;16/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;16/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;16/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;16/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;16/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;17/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;17/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;17/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;17/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;17/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;17/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;17/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;17/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;17/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;17/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;17/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;17/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;17/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;17/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;17/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;18/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;19/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;21/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;21/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;21/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;21/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;21/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;21/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;21/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;21/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;21/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;21/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;21/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;21/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;21/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;21/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;21/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;22/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;22/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;22/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;22/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;22/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;22/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;22/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;22/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;22/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;22/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;22/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;22/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;22/06/2022;12:10:00;;;;;Bogota
7837;SENA Reporte de SATU Inbound;Sac;Sena;22/06/2022;13:00:00;;;;;Bogota
7839;SENA Reporte por campaña OutBound Sms Agv;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
7842;SENA Informe Financiero;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
8067;Sena Reporte Por Campaña Outbound Voz;Sac;Sena;22/06/2022;18:00:00;;;;;Bogota
6772;Sena Reporte Tipificación Chat;Sac;Sena;23/06/2022;9:00:00;;;;;Bogota
6773;Sena Reporte Tipificación Inbound;Sac;Sena;23/06/2022;12:40:00;;;;;Bogota
6775;Sena Reporte Por Campaña Outbound Sms;Sac;Sena;23/06/2022;18:00:00;;;;;Bogota
6776;Sena Reporte Por Campaña Outbound Email;Sac;Sena;23/06/2022;18:00:00;;;;;Bogota
6777;Sena Reporte De Satu Chat;Sac;Sena;23/06/2022;9:10:00;;;;;Bogota
6778;Sena Factura;Sac;Sena;23/06/2022;12:00:00;;;;;Bogota
6779;Sena Reporte Ausentismo;Sac;Sena;23/06/2022;18:00:00;;;;;Bogota
6781;Sena Tablero De Control;Sac;Sena;23/06/2022;18:00:00;;;;;Bogota
7045;Sena Dobot;Sac;Sena;23/06/2022;18:00:00;;;;;Bogota
7826;SENA IVR;Sac;Sena;23/06/2022;8:10:00;;;;;Bogota
7827;SENA Chat Verbating;Sac;Sena;23/06/2022;8:00:00;;;;;Bogota
7828;SENA Reporte de Servicio Whatsapp;Sac;Sena;23/06/2022;9:30:00;;;;;Bogota
7829;SENA Reporte de tipificacion Whatsapp;Sac;Sena;23/06/2022;9:40:00;;;;;Bogota
7830;SENA Reporte de Satisfaccion Whatsapp;Sac;Sena;23/06/2022;10:00:00;;;;;Bogota
7831;SENA Reporte de Servicio Videollamada;Sac;Sena;23/06/2022;10:20:00;;;;;Bogota
7832;SENA Reporte de Satisfaccion Videollamada;Sac;Sena;23/06/2022;10:50:00;;;;;Bogota
7833;SENA Chatbot;Sac;Sena;23/06/2022;8:50:00;;;;;Bogota
7836;SENA Transcrip Chat;Sac;Sena;23/06/2022;12:10:00;;;;;Bogota
